ALEAT,ID,OBJ,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31_P,VT,V1_P,V2_P,V3_P,V4_P,V5_P,V6_P,V7_P,V8_P,V9_P,V10_P,V11_P,V12_P,V13_P,V14_P,V15_P,V16_P,V17_P,V18_P,V19_P,V20_P,V21_P,V22_P,V23_P,V24_P,V25_P,V26_P,V27_P,V28_P,V29_P,V30_P,V31_P
0.049678803,271452269,NO,0,1.939552,0,36.77851,203.011381,0.374241,0,0,94.606374,0,17.958469,57.118552,36.004699,0,0,2.162574,1.845894,175.254059,265.362034,65.716975,121.018406,0.598407,1086.016246,1149.922765,0.044521,0,0,45.627819,5716.607939,0,207.067219,9285.036636,0,0.000209,0,0.003961,0.021864,0.00004,0,0,0.010189,0,0.001934,0.006152,0.003878,0,0,0.000233,0.000199,0.018875,0.02858,0.007078,0.013034,0.000064,0.116964,0.123847,0.000005,0,0,0.004914,0.61568,0,0.022301
0.049683863,276231198,SI,1995.374454,21.764893,0,56.823917,580.44679,10.928341,0,0,1704.047739,0,49.89392,224.823781,270.408916,0,0,7.460576,76.28176,668.12278,1646.260395,250.56513,725.564175,6.866014,9180.529409,798.37105,0.259323,0,0,0,73094.96402,1.951937,184.859147,91556.56847,0.021794,0.000238,0,0.000621,0.00634,0.000119,0,0,0.018612,0,0.000545,0.002456,0.002953,0,0,0.000081,0.000833,0.007297,0.017981,0.002737,0.007925,0.000075,0.100272,0.00872,0.000003,0,0,0,0.798358,0.000021,0.002019
0.049688068,5080820972,NO,0,0.007255,0,17.880007,0.962743,0.239264,0,0,0.236825,0,0.771786,9.89541,0,0,0,3.250457,2.667346,33.826516,10.279028,22.429439,6.818239,0.09283,642.233587,495.10626,0,0,0,0,888.99473,0,7.62259,2143.314312,0,0.000003,0,0.008342,0.000449,0.000112,0,0,0.00011,0,0.00036,0.004617,0,0,0,0.001517,0.001244,0.015782,0.004796,0.010465,0.003181,0.000043,0.299645,0.231,0,0,0,0,0.414776,0,0.003556
0.049695156,274678605,NO,0,0,0,0.110043,4.66887,0.050876,0,0,32.24745,0,8.646675,12.332571,0,0,0,0.317077,1.06493,24.798973,4.871139,18.598212,4.097283,0,45.921694,259.593073,0,0,0,0,844.891695,0,0.489685,1262.700246,0,0,0,0.000087,0.003698,0.00004,0,0,0.025538,0,0.006848,0.009767,0,0,0,0.000251,0.000843,0.01964,0.003858,0.014729,0.003245,0,0.036368,0.205586,0,0,0,0,0.669115,0,0.000388
0.049695782,277610139,NO,0,174.884715,0,1247.975622,43.062908,8.269116,0,0,31.995235,0,6.005586,53.405073,6.516431,0,0.016153,25.051598,0.910338,911.541265,911.4334,46.389014,52.131144,19.064144,2163.273358,4508.62863,1.627766,0,0,0.063047,7029.662714,0,80.881519,17322.78878,0,0.010096,0,0.072042,0.002486,0.000477,0,0,0.001847,0,0.000347,0.003083,0.000376,0,0.000001,0.001446,0.000053,0.052621,0.052615,0.002678,0.003009,0.001101,0.12488,0.260272,0.000094,0,0,0.000004,0.405804,0,0.004669
0.049700722,278519085,NO,0,0,0,2.343503,0.357052,0,0,0,0.210842,0,0.070589,7.20037,0,0,0,0.466236,0,28.291276,12.997872,13.511033,3.9391,0,12.419895,11.861247,0,0,0,11.510397,1283.108496,0,2.817529,1391.105437,0,0,0,0.001685,0.000257,0,0,0,0.000152,0,0.000051,0.005176,0,0,0,0.000335,0,0.020337,0.009344,0.009712,0.002832,0,0.008928,0.008526,0,0,0,0.008274,0.922366,0,0.002025
0.049716802,4555432,NO,212.63932,0,0,3273.354455,32.924985,0.217441,0,0,75.830935,0,0.209282,29.846647,0.005093,0,0,4.336777,0.919444,144.371357,163.83116,28.22207,24.107065,0.017616,67.016519,1281.158949,54.659834,0,0,0,479.243524,0.004406,8.649404,5881.566283,0.037346,0,0,0.576273,0.005783,0.000038,0,0,0.557176,0,0.0784,0.234527,0.000001,0,0,0.008406,0.004728,0.83463,0.711268,0.579836,0.017554,0.000003,0.217399,1.729631,0.0096,0,0,0,0.394493,0.000001,0.002909
0.049738915,5080825638,SI,140.95621,0,0,0.637123,239.122267,0.336727,0,0,21.090738,0,42.741797,46.990011,0,0,0,3.533098,2.750921,268.637532,179.225597,70.093457,36.240664,0.892541,624.726838,602.429712,0,0,0,0.031604,37747.14477,0,11.539044,40039.12065,0.00352,0,0,0.000016,0.005972,0.000008,0,0,0.000527,0,0.001068,0.001174,0,0,0,0.000088,0.000069,0.006709,0.004476,0.001751,0.000905,0.000022,0.015603,0.015046,0,0,0,0.000001,0.942757,0,0.000288
0.04975513,1347580,NO,0,0.000156,0,36.375395,65.148643,4.215805,0,0,77.206132,0,3.721808,59.573385,1.573037,0,0,7.252015,2.253795,164.030998,216.35652,70.307391,247.79565,5.56251,15095.30081,11226.70511,0.036256,0,0,1.843712,2889.987217,0,81.379581,30256.62593,0,0,0,0.001202,0.002153,0.000139,0,0,0.002552,0,0.000123,0.001969,0.000052,0,0,0.00024,0.000074,0.005421,0.007151,0.002324,0.00819,0.000184,0.498909,0.371049,0.000001,0,0,0.000061,0.095516,0,0.00269
0.049761102,268094227,NO,0,0.031303,0,133.084644,62.503692,1.893697,0,0,91.867041,0,385.567007,37.494047,163.223784,0,0,2.876046,0.025413,130.870369,187.419073,33.790025,160.748648,2.522647,4558.458207,708.438554,45.040328,0,0,0,2717.815376,0,42.508613,9466.178514,0,0.000003,0,0.014059,0.006603,0.0002,0,0,0.009705,0,0.040731,0.003961,0.017243,0,0,0.000304,0.000003,0.013825,0.019799,0.00357,0.016981,0.000266,0.481552,0.074839,0.004758,0,0,0,0.287108,0,0.004491
0.049762215,277617901,NO,0,0,0,21.973209,42.498201,2.354263,0,0,44.719996,0,10.980334,26.508478,1.103741,0,0,2.376866,3.052704,149.794067,583.398838,49.529298,703.480683,0.705791,11194.75145,2818.525966,0,0,0,0,4859.255981,0,61.763639,20576.7735,0,0,0,0.001068,0.002065,0.000114,0,0,0.002173,0,0.000534,0.001288,0.000054,0,0,0.000116,0.000148,0.00728,0.028352,0.002407,0.034188,0.000034,0.544048,0.136976,0,0,0,0,0.236152,0,0.003002
0.049763438,334007240,NO,0,150.597827,0,127.683244,1021.758219,0.115414,0,0,1.200941,0,7.215687,63.06559,0.065182,0,0,0.238677,2.637197,152.603673,317.549284,11.215606,27.887416,0,67.673559,191.837995,0.105377,0,0,0,158.601415,0,6.017499,2308.069802,0,0.065248,0,0.05532,0.442689,0.00005,0,0,0.00052,0,0.003126,0.027324,0.000028,0,0,0.000103,0.001143,0.066117,0.137582,0.004859,0.012083,0,0.02932,0.083116,0.000046,0,0,0,0.068716,0,0.002607
0.049765839,273540810,SI,476.351011,0.53768,31.748727,1233.186048,2157.996067,2.165934,0,0,232.850913,0,89.322823,2425.431734,4.932772,0,0,11.613791,4.682095,814.406944,4357.941884,200.451662,1167.510428,70.185421,1543.799589,3315.852693,1.902969,0,0,0.049054,22774.86249,0,203.592991,41121.37572,0.011584,0.000013,0.000772,0.029989,0.052479,0.000053,0,0,0.005663,0,0.002172,0.058982,0.00012,0,0,0.000282,0.000114,0.019805,0.105978,0.004875,0.028392,0.001707,0.037543,0.080636,0.000046,0,0,0.000001,0.553845,0,0.004951
0.049768105,264500099,NO,0,3.198838,0,36.67864,4.217465,0.58563,0,0,108.086715,0,1.897585,24.86805,0.310212,0,0,0.616283,2.493154,240.633306,531.496901,35.745247,73.459866,0.882881,5236.226406,810.058274,0,0,0,0.073043,1116.206337,0,7.638062,8235.372895,0,0.000388,0,0.004454,0.000512,0.000071,0,0,0.013125,0,0.00023,0.00302,0.000038,0,0,0.000075,0.000303,0.029219,0.064538,0.00434,0.00892,0.000107,0.635821,0.098363,0,0,0,0.000009,0.135538,0,0.000927
0.049770428,263115377,NO,21.512777,0.6281,0,1.472042,9.05441,0,0,0,0.685653,0,1.11501,15.091569,0.000584,0,0,2.630824,0.707344,24.691234,41.042999,18.589724,33.913216,1.471888,61.974407,98.930788,26.265156,0,0,0,111.42257,0.000489,6.580831,477.781615,0.045026,0.001315,0,0.003081,0.018951,0,0,0,0.001435,0,0.002334,0.031587,0.000001,0,0,0.005506,0.00148,0.051679,0.085903,0.038908,0.070981,0.003081,0.129713,0.207063,0.054973,0,0,0,0.233208,0.000001,0.013774
0.049775775,279204230,NO,2301.432352,0,0,2.260647,478.249715,2.099779,0,0,597.539258,0,492.203828,117.602959,0.000312,0,0,4.516869,8.569347,392.59365,1157.499394,115.108873,210.442676,0.064227,8253.916792,944.833176,0.320652,0,0,0,39438.42342,0,69.913077,54587.591,0.04216,0,0,0.000041,0.008761,0.000038,0,0,0.010946,0,0.009017,0.002154,0,0,0,0.000083,0.000157,0.007192,0.021204,0.002109,0.003855,0.000001,0.151205,0.017309,0.000006,0,0,0,0.72248,0,0.001281
0.049784058,261707366,NO,0,0.015605,0,0,4.984396,0.070334,0,0,0.988382,0,283.483741,5.148717,0.022711,0,0,1.870902,0.22483,24.932398,15.028997,21.199041,6.044781,0.051187,45.73361,70.658236,0,0,0,0.007526,3260.897666,0,6.350434,3747.713494,0,0.000004,0,0,0.00133,0.000019,0,0,0.000264,0,0.075642,0.001374,0.000006,0,0,0.000499,0.00006,0.006653,0.00401,0.005657,0.001613,0.000014,0.012203,0.018854,0,0,0,0.000002,0.870103,0,0.001694
0.049792528,269323805,NO,0,0,0,2.367921,15.338565,5.134922,0,0,7.820632,0,75.630623,6.463652,1.156093,0,0,0.174882,1.315747,25.675239,643.341172,15.183378,25.388156,7.841847,153.966831,104.017776,0.008999,0,0,0,722.158376,0,49.859599,1862.84441,0,0,0,0.001271,0.008234,0.002756,0,0,0.004198,0,0.0406,0.00347,0.000621,0,0,0.000094,0.000706,0.013783,0.345354,0.008151,0.013629,0.00421,0.082651,0.055838,0.000005,0,0,0,0.387664,0,0.026765
0.049797508,266713292,NO,0,0,0.011499,0.03718,10.173318,0.02781,0,0,12.085965,0,0.493465,17.275033,0.055966,0,0.917962,4.56217,4.05659,49.787064,37.482003,60.897202,3.624583,0.032411,170.90011,1070.017972,0,0,0,0,2250.869182,0,5.553461,3698.860946,0,0,0.000003,0.00001,0.00275,0.000008,0,0,0.003267,0,0.000133,0.00467,0.000015,0,0.000248,0.001233,0.001097,0.01346,0.010133,0.016464,0.00098,0.000009,0.046203,0.289283,0,0,0,0,0.60853,0,0.001501
0.049803782,286824019,NO,0,0,0,0.037735,29.983115,0.072273,0,0,0.782157,0,4.700563,6.765961,0,0,0,2.764689,0.433191,35.725017,38.237766,26.762494,28.876237,2.752941,89.2684,171.215194,0.013923,0,0,0,530.716838,0,10.871456,979.97995,0,0,0,0.000039,0.030596,0.000074,0,0,0.000798,0,0.004797,0.006904,0,0,0,0.002821,0.000442,0.036455,0.039019,0.027309,0.029466,0.002809,0.091092,0.174713,0.000014,0,0,0,0.541559,0,0.011094
0.049806907,5080868962,NO,0,9.652036,0,466.953075,2.27496,0.010273,0,0,0.040626,0,0.563432,23.556515,0.036152,0,0,0.266073,3.611392,163.709689,97.250006,1.317821,47.147833,0,1.343746,66.301767,0,0,0,0,18.929489,0,14.514214,917.479099,0,0.01052,0,0.508952,0.00248,0.000011,0,0,0.000044,0,0.000614,0.025675,0.000039,0,0,0.00029,0.003936,0.178434,0.105997,0.001436,0.051388,0,0.001465,0.072265,0,0,0,0,0.020632,0,0.01582
0.049807719,279369919,NO,0,1.08417,0,0,15.424009,0,0,0,105.032739,0,0.7407,19.579182,0,0,0,0.742553,5.052055,82.413674,23.536838,131.299636,27.284025,0.062986,149.047047,1155.976357,0,0,0,0,1650.864742,0,1.438057,3369.57877,0,0.000322,0,0,0.004577,0,0,0,0.031171,0,0.00022,0.005811,0,0,0,0.00022,0.001499,0.024458,0.006985,0.038966,0.008097,0.000019,0.044233,0.343063,0,0,0,0,0.489932,0,0.000427
0.049825212,278595684,NO,0.023409,0.335485,0,125.28518,583.971982,20.431292,0,0,577.658742,0,656.312101,158.152293,48.605053,0,0,16.439678,0.012477,460.499827,914.907028,201.417622,246.639439,18.507786,12119.85779,368.186744,0.127044,0,0,0,64195.04899,0,59.323662,80771.74362,0,0.000004,0,0.001551,0.00723,0.000253,0,0,0.007152,0,0.008126,0.001958,0.000602,0,0,0.000204,0,0.005701,0.011327,0.002494,0.003054,0.000229,0.150051,0.004558,0.000002,0,0,0,0.794771,0,0.000734
0.049830136,275521652,NO,1569.836661,2.613881,0.009502,459.206555,1214.99592,2.866231,0.752004,0,23.390849,0.006651,32.578094,151.028065,37.85549,0,0,193.267249,32.578422,993.753092,8867.741891,175.787787,222.8359,10.00542,8471.291233,4819.250848,0.571752,0,0,0.132006,63498.06077,0,129.44036,90909.85664,0.017268,0.000029,0,0.005051,0.013365,0.000032,0.000008,0,0.000257,0,0.000358,0.001661,0.000416,0,0,0.002126,0.000358,0.010931,0.097544,0.001934,0.002451,0.00011,0.093183,0.053011,0.000006,0,0,0.000001,0.698473,0,0.001424
0.04983185,279402464,NO,0,0.92993,0,2.118687,20.591108,1.717339,0,0,225.203477,0,6.204902,29.912637,0.010491,0,0,1.038602,0,223.043681,345.154283,42.024453,107.448749,0.967157,423.892054,10.856676,7.706435,0,0,0,15668.58674,0,18.258937,17135.66634,0,0.000054,0,0.000124,0.001202,0.0001,0,0,0.013142,0,0.000362,0.001746,0.000001,0,0,0.000061,0,0.013016,0.020142,0.002452,0.00627,0.000056,0.024737,0.000634,0.00045,0,0,0,0.914384,0,0.001066
0.049833538,331590719,NO,0,24.107941,0,43.970255,40.352504,3.029233,0,0,30.324573,0,47.493839,113.932905,0.000936,0,0,25.858819,13.76904,346.832266,384.987797,224.960538,134.581605,0.73024,1800.002376,1483.927456,0,50.230278,0,0.045962,13836.94818,0,205.676756,18811.7635,0,0.001282,0,0.002337,0.002145,0.000161,0,0,0.001612,0,0.002525,0.006056,0,0,0,0.001375,0.000732,0.018437,0.020465,0.011959,0.007154,0.000039,0.095685,0.078883,0,0.00267,0,0.000002,0.735548,0,0.010933
0.04983398,265221731,SI,0,1.253668,0.024541,9.616421,162.083041,6.557198,0,0.906273,54.940776,0,6.916343,21.273211,9.171344,0,5.489602,4.478082,0.860914,226.368582,175.956213,16.091611,39.710996,0.382901,3046.308389,309.345809,0.096087,0,0,0,4203.972353,0,22.033092,8323.837447,0,0.000151,0.000003,0.001155,0.019472,0.000788,0,0.000109,0.0066,0,0.000831,0.002556,0.001102,0,0.00066,0.000538,0.000103,0.027195,0.021139,0.001933,0.004771,0.000046,0.365974,0.037164,0.000012,0,0,0,0.505052,0,0.002647
0.049835465,273017999,NO,0,1.875652,0,144.455274,97.51308,1.301064,0,0,231.475511,0,6.626468,330.174905,1.245604,0,0,45.921193,25.397253,1020.406762,657.166348,125.904569,131.12797,205.024647,2937.952272,470.800884,0.012207,0,0,1.681146,2667.433101,0,54.990223,9158.486133,0,0.000205,0,0.015773,0.010647,0.000142,0,0,0.025274,0,0.000724,0.036051,0.000136,0,0,0.005014,0.002773,0.111417,0.071755,0.013747,0.014318,0.022386,0.32079,0.051406,0.000001,0,0,0.000184,0.291253,0,0.006004
0.049838081,3850928,NO,0,0.008446,0,0.766819,31.727982,1.358998,0,0,1.096821,0,7.933461,16.711284,0,0,0,3.579838,1.554404,78.390163,150.904474,24.675696,51.296183,0.306449,153.14782,457.719132,0,0,0,0,588.202562,0,6.737787,1576.118319,0,0.000005,0,0.000487,0.02013,0.000862,0,0,0.000696,0,0.005034,0.010603,0,0,0,0.002271,0.000986,0.049736,0.095744,0.015656,0.032546,0.000194,0.097168,0.290409,0,0,0,0,0.373197,0,0.004275
0.049841343,267572397,NO,0,103.946798,0,1.751355,1.136795,0.181392,0,0,0.531897,0,36.077551,10.091721,24.587337,0,0,0.670562,9.857687,53.971685,103.001462,24.672058,31.423141,0.369618,726.431806,846.506376,0,0,0,0,9553.574968,0,4.929269,11533.71348,0,0.009012,0,0.000152,0.000099,0.000016,0,0,0.000046,0,0.003128,0.000875,0.002132,0,0,0.000058,0.000855,0.004679,0.00893,0.002139,0.002724,0.000032,0.062983,0.073394,0,0,0,0,0.828317,0,0.000427
0.049843509,274846984,NO,0,0,0,0.112498,2.898356,0.139386,0,0,101.711806,0,1.381658,26.416161,0.001067,0,0,0.770341,0.6273,80.334516,53.32663,37.252052,22.476543,0.115298,266.088875,143.963729,0,0,0,0,5495.287185,0,3.926579,6236.82998,0,0,0,0.000018,0.000465,0.000022,0,0,0.016308,0,0.000222,0.004236,0,0,0,0.000124,0.000101,0.012881,0.00855,0.005973,0.003604,0.000018,0.042664,0.023083,0,0,0,0,0.881103,0,0.00063
0.049844709,279172447,NO,8866.378852,2748.121523,0,402.824421,639.600318,26.192573,0,0,70.055621,0,51.411681,573.95158,3585.296071,0,0,1.066572,1140.842052,666.280268,4917.632317,68.192042,202.04984,1.355175,16482.24204,1817.036087,0.094129,0,0,0,17626.7973,0,70.473065,59957.89353,0.147877,0.045834,0,0.006718,0.010667,0.000437,0,0,0.001168,0,0.000857,0.009573,0.059797,0,0,0.000018,0.019027,0.011112,0.082018,0.001137,0.00337,0.000023,0.274897,0.030305,0.000002,0,0,0,0.293986,0,0.001175
0.049845693,277084732,NO,0,0.287372,0,44.940378,12884.7044,0.019398,0,0,98.921928,0,14.48569,117.183296,0.001872,0,0,7.485871,3.101086,225.174457,649.737494,59.771738,153.000732,548.824459,45.764477,349.725352,0,0,0,0,30390.12767,0,33.011007,45626.26868,0,0.000006,0,0.000985,0.282397,0,0,0,0.002168,0,0.000317,0.002568,0,0,0,0.000164,0.000068,0.004935,0.01424,0.00131,0.003353,0.012029,0.001003,0.007665,0,0,0,0,0.666066,0,0.000724
0.049847032,275254959,NO,564.975765,3.074983,0,18.016879,24.962417,0.47953,0,0,10.166391,0,17.156471,17.643463,0.221636,0,0,0.553404,20.925112,84.955971,331.73761,39.531316,24.5946,7.824614,257.547506,1890.489263,1.238577,0,0,0.115854,6057.984597,0,397.67621,9771.872169,0.057817,0.000315,0,0.001844,0.002555,0.000049,0,0,0.00104,0,0.001756,0.001806,0.000023,0,0,0.000057,0.002141,0.008694,0.033948,0.004045,0.002517,0.000801,0.026356,0.193462,0.000127,0,0,0.000012,0.619941,0,0.040696
0.04985524,3795042,NO,0,0.303665,0,0.168949,256.202003,0.3472,0,0,0.524203,0,12.38887,14.992807,0,0,0,3.315019,0.503964,81.494616,641.587753,16.449516,24.147685,0.242811,1089.475881,642.809959,0,0,0,0,1943.550539,0,1.570739,4730.076179,0,0.000064,0,0.000036,0.054164,0.000073,0,0,0.000111,0,0.002619,0.00317,0,0,0,0.000701,0.000107,0.017229,0.13564,0.003478,0.005105,0.000051,0.230329,0.135898,0,0,0,0,0.410892,0,0.000332
0.049880716,279464951,NO,0,0.016654,0,2.115789,1.971991,0.111325,0,0,2.592441,0,0.015901,2.002872,0.0409,0,0,0.437748,0,24.187528,3.299791,1.864089,3.061695,0,46.537614,3.529882,0,0,0,0,326.166558,0,1.042607,418.995385,0,0.00004,0,0.00505,0.004706,0.000266,0,0,0.006187,0,0.000038,0.00478,0.000098,0,0,0.001045,0,0.057727,0.007875,0.004449,0.007307,0,0.11107,0.008425,0,0,0,0,0.778449,0,0.002488
0.049884516,331276285,SI,0,2.514533,0,22.936751,44.654621,0.382236,0,0,5.748592,0,138.108054,19.905307,0.122191,0,0,0.895192,22.375763,148.464033,93.499784,32.07019,51.477916,5.913009,164.604508,921.59206,0.035053,0,0,0,2175.917022,0,68.863582,3920.080397,0,0.000641,0,0.005851,0.011391,0.000098,0,0,0.001466,0,0.035231,0.005078,0.000031,0,0,0.000228,0.005708,0.037873,0.023851,0.008181,0.013132,0.001508,0.04199,0.235095,0.000009,0,0,0,0.555069,0,0.017567
0.049887315,273270594,NO,0,0.000234,0,0.573049,18.988996,0.329092,0,0,5.489292,0,3.391177,27.187773,0.000936,0,0,9.157551,0.72244,230.642997,107.282073,49.499173,153.51836,0.025966,302.099818,709.314939,0.325423,0,0,0.301807,1073.916893,0,12.879964,2705.647953,0,0,0,0.000212,0.007018,0.000122,0,0,0.002029,0,0.001253,0.010049,0,0,0,0.003385,0.000267,0.085245,0.039651,0.018295,0.05674,0.00001,0.111655,0.262161,0.00012,0,0,0.000112,0.396917,0,0.00476
0.049889529,279228309,NO,938.957143,0,0.015021,2.012278,183.997406,1.929489,0,0.008064,44.861254,0,11.892554,22.058296,0.02899,0,0,0.080234,3.294102,585.728605,456.890958,397.67566,2.328111,1.095313,120.20128,401.003092,0,0,0,0,5123.849551,0,37.235487,8335.142888,0.11265,0,0.000002,0.000241,0.022075,0.000231,0,0.000001,0.005382,0,0.001427,0.002646,0.000003,0,0,0.00001,0.000395,0.070272,0.054815,0.047711,0.000279,0.000131,0.014421,0.04811,0,0,0,0,0.614728,0,0.004467
0.049897557,273533589,NO,0,0,0,0.180201,14.582697,0.297657,0,0,5.335776,0,12.874347,21.372473,0,0,0,7.840293,6.409636,113.665243,87.809566,56.863783,21.435653,37.285845,837.183147,825.228011,0.081483,0,0,0,1164.029439,0,16.545905,3229.021155,0,0,0,0.000056,0.004516,0.000092,0,0,0.001652,0,0.003987,0.006619,0,0,0,0.002428,0.001985,0.035201,0.027194,0.01761,0.006638,0.011547,0.259268,0.255566,0.000025,0,0,0,0.36049,0,0.005124
0.049897943,265155058,NO,0,0,0,0.000688,7.117058,0,0,0,0,0,1.438165,3.095971,0,0,0,1.140065,0.365701,9.69478,6.36727,12.211724,2.689926,0,16.324048,17.468169,0.001211,0,0,0,359.778889,0,0.556877,438.250542,0,0,0,0.000002,0.01624,0,0,0,0,0,0.003282,0.007064,0,0,0,0.002601,0.000834,0.022122,0.014529,0.027865,0.006138,0,0.037248,0.039859,0.000003,0,0,0,0.820943,0,0.001271
0.049901107,264699524,NO,0,0,0,0.17382,18.317182,0.044755,0,0,0,0,10.859371,10.84528,0.000936,0,0,0.4302,0,19.128967,20.767171,26.430066,38.465234,0,63.353691,205.574114,0,0,0,0,10560.38866,0,2.481021,10977.26047,0,0,0,0.000016,0.001669,0.000004,0,0,0,0,0.000989,0.000988,0,0,0,0.000039,0,0.001743,0.001892,0.002408,0.003504,0,0.005771,0.018727,0,0,0,0,0.962024,0,0.000226
0.04990406,278914017,NO,1133.501754,3.55329,0,125.188368,1370.855685,4.43588,0,0,621.645647,0.221974,204.58945,354.494393,7341.19209,0,0.006372,41.717631,55.341101,1385.90383,5331.896518,377.766155,1006.189971,2.531537,18570.83521,5123.397175,0.732133,0,0,52.658402,61980.70118,0,605.728922,105695.0847,0.010724,0.000034,0,0.001184,0.01297,0.000042,0,0,0.005882,0.000002,0.001936,0.003354,0.069456,0,0,0.000395,0.000524,0.013112,0.050446,0.003574,0.00952,0.000024,0.175702,0.048473,0.000007,0,0,0.000498,0.58641,0,0.005731
0.04991032,11306386,SI,0,0,0,0,0,0,0,0,0,0,0,0.000292,0,0,0,0,0,0.000207,0.001038,0,0,0,0.002996,0.002039,0,0,0,0,0,0,0,0.006572,0,0,0,0,0,0,0,0,0,0,0,0.044431,0,0,0,0,0,0.031497,0.157943,0,0,0,0.455873,0.310256,0,0,0,0,0,0,0
0.049924477,276706089,NO,410.502814,67.101708,0,4.811576,806.992538,39.292113,101.669276,0,160.630047,0,130.62156,194.612947,1.407104,0,0,30.47492,196.05911,2821.651885,1652.832488,133.670299,345.417489,1.327351,21743.72902,9445.259576,11.254818,0,0,0,20780.18868,0.001432,184.406654,59263.9154,0.006927,0.001132,0,0.000081,0.013617,0.000663,0.001716,0,0.00271,0,0.002204,0.003284,0.000024,0,0,0.000514,0.003308,0.047612,0.027889,0.002256,0.005828,0.000022,0.366897,0.159376,0.00019,0,0,0,0.350638,0,0.003112
0.049932358,8725995,NO,0,0.628055,0,1.024066,1.95968,0.128344,0,0,17.064948,0,0.33728,8.158135,0.005573,0,0,5.743715,0,35.079125,10.354392,36.095156,3.86689,0,28.645822,72.413394,0,0,0,0,742.444026,0,2.928135,966.876736,0,0.00065,0,0.001059,0.002027,0.000133,0,0,0.01765,0,0.000349,0.008438,0.000006,0,0,0.00594,0,0.036281,0.010709,0.037332,0.003999,0,0.029627,0.074894,0,0,0,0,0.767879,0,0.003028
0.049932952,255683375,NO,0,0,0,15.864772,4.32407,0.335222,0,0,0.131823,0,0.806603,6.638731,0,0,0,0.747207,0.26049,17.945494,14.776138,9.769959,17.24583,0.063622,32.502322,127.65851,15.72882,0,0,0,2129.514087,0,0.975276,2395.288976,0,0,0,0.006623,0.001805,0.00014,0,0,0.000055,0,0.000337,0.002772,0,0,0,0.000312,0.000109,0.007492,0.006169,0.004079,0.0072,0.000027,0.013569,0.053296,0.006567,0,0,0,0.889043,0,0.000407
0.049944309,331460689,NO,64.846658,1.814051,0,2.486939,23.817087,1.15933,0,0,74.058603,0,43.112867,61.770262,0.031158,0,0,3.942585,7.489424,370.509367,292.671532,45.563137,15.427901,1.246835,2735.318686,899.391172,0.106055,0,0,0,4691.615355,0,8.561313,9344.940317,0.006939,0.000194,0,0.000266,0.002549,0.000124,0,0,0.007925,0,0.004613,0.00661,0.000003,0,0,0.000422,0.000801,0.039648,0.031319,0.004876,0.001651,0.000133,0.292706,0.096244,0.000011,0,0,0,0.502049,0,0.000916
0.04995974,266297847,NO,0,0,0,7.209073,83.542206,0,0,0,8.304211,0,0.841932,11.751063,0,0,0,1.014037,1.342699,104.404534,444.832535,18.788717,136.620298,1.017645,28.998691,150.598178,0.028729,0,0,0,426.445722,0.04706,5.919677,1431.707007,0,0,0,0.005035,0.058351,0,0,0,0.0058,0,0.000588,0.008208,0,0,0,0.000708,0.000938,0.072923,0.310701,0.013123,0.095425,0.000711,0.020255,0.105188,0.00002,0,0,0,0.297858,0.000033,0.004135
0.049968028,1427539,NO,0,98.420861,0,2.567786,21.847498,1.204201,1.062274,0,2.142875,0,15.308022,26.53834,112.135443,0,0.144092,1.399603,0,137.910724,147.588542,49.85008,171.940567,0.239265,410.297266,1300.640966,4.043335,0,0,0.041112,758.921681,0,87.604594,3351.849127,0,0.044269,0,0.001781,0.010917,0.000479,0.000423,0,0.000899,0,0.007153,0.01807,0.044652,0,0.000057,0.000912,0,0.115593,0.071359,0.031923,0.082562,0.000118,0.164547,0.948042,0.001608,0,0,0.000049,0.362424,0,0.092165
